10	4	4893
11	4	4821
12	4	4825
13	4	4845
14	4	4833
15	4	4835
16	4	4855
17	4	4847
18	4	4835
19	4	4855
20	4	4939
21	4	4989
22	4	5001
23	4	4971
24	4	4929
25	4	4905
26	4	4937
27	4	4937
28	4	4965
29	4	4947
30	4	4927
31	4	4805
32	4	4715
33	4	4715
34	4	4741
35	4	4731
36	4	4677
37	4	4711
38	4	4803
39	4	4827
40	4	4895
41	4	4853
42	4	4755
43	4	4875
44	4	4855
45	4	4935
46	4	4967
47	4	4949
48	4	4829
49	4	4833
50	4	4979
51	4	4911
52	4	4869
53	4	4899
54	4	4755
55	4	4753
56	4	4751
57	4	4671
58	4	4633
59	4	4667
60	4	4545
61	4	4479
62	4	4453
63	4	4429
64	4	4419
65	4	4419
66	4	4431
67	4	4453
68	4	4497
69	4	4551
70	4	4577
71	4	4597
72	4	4727
73	4	4781
74	4	4791
75	4	4775
76	4	4733
77	4	4647
78	4	4563
79	4	4549
80	4	4531
81	4	4511
82	4	4489
83	4	4481
84	4	4479
85	4	4477
86	4	4473
87	4	4471
88	4	4469
89	4	4471
90	4	4477
91	4	4485
92	4	4493
93	4	4495
94	4	4497
95	4	4501
96	4	4509
97	4	4519
98	4	4533
99	4	4545
100	4	4563
101	4	4599
102	4	4629
103	4	4667
104	4	4713
105	4	4779
106	4	4883
107	4	4915
108	4	4885
109	4	4759
110	4	4699
111	4	4635
112	4	4615
113	4	4683
114	4	4733
115	4	4741
116	4	4717
117	4	4697
118	4	4659
119	4	4589
120	4	4553
121	4	4541
1	5	4835
2	5	4933
3	5	4741
4	5	4879
5	5	4979
6	5	5101
7	5	5259
8	5	5287
9	5	5115
10	5	5067
11	5	4895
12	5	4843
13	5	4871
14	5	4877
15	5	4899
16	5	4899
17	5	4881
18	5	4835
19	5	4815
20	5	4807
21	5	4799
22	5	4835
23	5	4953
24	5	5017
25	5	5013
26	5	4963
27	5	4927
28	5	4879
29	5	4911
30	5	4881
31	5	4823
32	5	4759
33	5	4773
34	5	4757
35	5	4719
36	5	4659
37	5	4681
38	5	4831
39	5	4827
40	5	4741
41	5	4717
42	5	4695
43	5	4733
44	5	4761
45	5	4897
46	5	4829
47	5	4839
48	5	4745
49	5	4809
50	5	4857
51	5	4817
52	5	4747
53	5	4703
54	5	4657
55	5	4631
56	5	4597
57	5	4575
58	5	4559
59	5	4515
60	5	4465
61	5	4435
62	5	4423
63	5	4419
64	5	4421
65	5	4421
66	5	4429
67	5	4445
68	5	4463
69	5	4481
70	5	4499
71	5	4497
72	5	4541
73	5	4593
74	5	4619
75	5	4619
76	5	4599
77	5	4573
78	5	4529
79	5	4513
80	5	4501
81	5	4489
82	5	4481
83	5	4485
84	5	4493
85	5	4493
86	5	4489
87	5	4487
88	5	4485
89	5	4489
90	5	4501
91	5	4515
92	5	4525
93	5	4527
94	5	4521
95	5	4519
96	5	4527
97	5	4539
98	5	4547
99	5	4561
100	5	4575
101	5	4607
102	5	4653
103	5	4687
104	5	4729
105	5	4785
106	5	4869
107	5	5019
108	5	4981
109	5	4879
110	5	4745
111	5	4655
112	5	4619
113	5	4669
114	5	4733
115	5	4703
116	5	4643
117	5	4611
118	5	4589
119	5	4561
120	5	4549
121	5	4545
1	6	4855
2	6	4951
3	6	4741
4	6	4963
5	6	5021
6	6	5171
7	6	5169
8	6	5137
9	6	5017
10	6	4885
11	6	4867
12	6	4937
13	6	4983
14	6	4917
15	6	4839
16	6	4789
17	6	4783
18	6	4719
19	6	4711
20	6	4741
21	6	4803
22	6	4961
23	6	5007
24	6	4945
25	6	4921
26	6	4857
27	6	4887
28	6	4825
29	6	4817
30	6	4803
31	6	4827
32	6	4799
33	6	4827
34	6	4779
35	6	4697
36	6	4641
37	6	4649
38	6	4719
39	6	4727
40	6	4653
41	6	4631
42	6	4629
43	6	4661
44	6	4715
45	6	4741
46	6	4689
47	6	4695
48	6	4685
49	6	4697
50	6	4693
51	6	4685
52	6	4681
53	6	4647
54	6	4605
55	6	4587
56	6	4551
57	6	4519
58	6	4491
59	6	4473
60	6	4437
61	6	4421
62	6	4421
63	6	4419
64	6	4419
65	6	4421
66	6	4433
67	6	4465
68	6	4487
69	6	4479
70	6	4475
71	6	4491
72	6	4515
73	6	4539
74	6	4565
75	6	4587
76	6	4565
77	6	4537
78	6	4517
79	6	4505
80	6	4495
81	6	4487
82	6	4483
83	6	4493
84	6	4503
85	6	4507
86	6	4505
87	6	4507
88	6	4509
89	6	4507
90	6	4521
91	6	4543
92	6	4555
93	6	4555
94	6	4547
95	6	4541
96	6	4547
97	6	4561
98	6	4569
99	6	4575
100	6	4587
101	6	4609
102	6	4645
103	6	4691
104	6	4731
105	6	4781
106	6	4859
107	6	4969
108	6	5013
109	6	4849
110	6	4749
111	6	4659
112	6	4619
113	6	4667
114	6	4721
115	6	4645
116	6	4605
117	6	4585
118	6	4565
119	6	4557
120	6	4553
121	6	4541
1	7	4701
2	7	4777
3	7	4741
4	7	4809
5	7	4935
6	7	4965
7	7	4961
8	7	4945
9	7	4963
10	7	4987
11	7	5029
12	7	4933
13	7	4847
14	7	4797
15	7	4737
16	7	4707
17	7	4679
18	7	4741
19	7	4789
20	7	4803
21	7	4823
22	7	4849
23	7	4809
24	7	4789
25	7	4847
26	7	4789
27	7	4755
28	7	4759
29	7	4759
30	7	4821
31	7	4807
32	7	4833
33	7	4805
34	7	4757
35	7	4655
36	7	4615
37	7	4605
38	7	4613
39	7	4615
40	7	4601
41	7	4609
42	7	4605
43	7	4625
44	7	4639
45	7	4629
46	7	4635
47	7	4643
48	7	4655
49	7	4651
50	7	4643
51	7	4659
52	7	4663
53	7	4655
54	7	4587
55	7	4541
56	7	4509
57	7	4469
58	7	4449
59	7	4439
60	7	4423
61	7	4421
62	7	4421
63	7	4421
64	7	4421
65	7	4427
66	7	4449
67	7	4491
68	7	4507
69	7	4467
70	7	4479
71	7	4495
72	7	4517
73	7	4543
74	7	4571
75	7	4581
76	7	4559
77	7	4545
78	7	4531
79	7	4515
80	7	4503
81	7	4491
82	7	4491
83	7	4501
84	7	4513
85	7	4519
86	7	4521
87	7	4535
88	7	4547
89	7	4543
90	7	4565
91	7	4583
92	7	4595
93	7	4593
94	7	4591
95	7	4577
96	7	4575
97	7	4591
98	7	4601
99	7	4619
100	7	4625
101	7	4615
102	7	4641
103	7	4685
104	7	4731
105	7	4775
106	7	4849
107	7	4945
108	7	5001
109	7	4845
110	7	4733
111	7	4647
112	7	4627
113	7	4721
114	7	4723
115	7	4621
116	7	4581
117	7	4573
118	7	4567
119	7	4557
120	7	4547
121	7	4549
1	8	4939
2	8	4907
3	8	4919
4	8	4937
5	8	4959
6	8	4853
7	8	4823
8	8	4907
9	8	5021
10	8	5065
11	8	4981
12	8	4917
13	8	4827
14	8	4789
15	8	4785
16	8	4727
17	8	4665
18	8	4719
19	8	4727
20	8	4653
21	8	4617
22	8	4641
23	8	4641
24	8	4631
25	8	4629
26	8	4659
27	8	4693
28	8	4745
29	8	4771
30	8	4779
31	8	4755
32	8	4779
33	8	4701
34	8	4711
35	8	4665
36	8	4581
37	8	4561
38	8	4557
39	8	4555
40	8	4619
41	8	4797
42	8	4653
43	8	4637
44	8	4627
45	8	4629
46	8	4629
47	8	4629
48	8	4647
49	8	4657
50	8	4681
51	8	4743
52	8	4769
53	8	4719
54	8	4583
55	8	4495
56	8	4457
57	8	4433
58	8	4427
59	8	4423
60	8	4423
61	8	4423
62	8	4421
63	8	4423
64	8	4429
65	8	4443
66	8	4475
67	8	4459
68	8	4451
69	8	4459
70	8	4477
71	8	4501
72	8	4549
73	8	4573
74	8	4581
75	8	4585
76	8	4585
77	8	4577
78	8	4557
79	8	4537
80	8	4529
81	8	4515
82	8	4519
83	8	4521
84	8	4531
85	8	4535
86	8	4549
87	8	4583
88	8	4615
89	8	4637
90	8	4795
91	8	4775
92	8	4669
93	8	4659
94	8	4681
95	8	4679
96	8	4707
97	8	4681
98	8	4681
99	8	4691
100	8	4667
101	8	4669
102	8	4661
103	8	4665
104	8	4731
105	8	4777
106	8	4817
107	8	4891
108	8	4905
109	8	4787
110	8	4697
111	8	4639
112	8	4651
113	8	4691
114	8	4633
115	8	4593
116	8	4577
117	8	4575
118	8	4583
119	8	4567
120	8	4567
121	8	4567
1	9	5231
2	9	5123
3	9	5041
4	9	4975
5	9	4817
6	9	4771
7	9	4795
8	9	4931
9	9	4995
10	9	5117
11	9	5045
12	9	4947
13	9	4871
14	9	4825
15	9	4779
16	9	4791
17	9	4697
18	9	4647
19	9	4625
20	9	4577
21	9	4541
22	9	4539
23	9	4555
24	9	4567
25	9	4597
26	9	4645
27	9	4741
28	9	4841
29	9	4791
30	9	4715
31	9	4701
32	9	4669
33	9	4623
34	9	4595
35	9	4557
36	9	4541
37	9	4545
38	9	4553
39	9	4559
40	9	4613
41	9	4741
42	9	4737
43	9	4711
44	9	4749
45	9	4735
46	9	4707
47	9	4779
48	9	4717
49	9	4767
50	9	4763
51	9	4865
52	9	4877
53	9	4727
54	9	4559
55	9	4453
56	9	4431
57	9	4427
58	9	4423
59	9	4423
60	9	4423
61	9	4421
62	9	4427
63	9	4437
64	9	4449
65	9	4477
66	9	4467
67	9	4447
68	9	4451
69	9	4471
70	9	4487
71	9	4529
72	9	4595
73	9	4579
74	9	4587
75	9	4607
76	9	4613
77	9	4599
78	9	4575
79	9	4559
80	9	4565
81	9	4541
82	9	4547
83	9	4541
84	9	4551
85	9	4549
86	9	4589
87	9	4659
88	9	4755
89	9	4739
90	9	4821
91	9	4901
92	9	4723
93	9	4883
94	9	4821
95	9	5033
96	9	5123
97	9	4877
98	9	4845
99	9	4781
100	9	4703
101	9	4663
102	9	4653
103	9	4647
104	9	4679
105	9	4717
106	9	4761
107	9	4853
108	9	4809
109	9	4721
110	9	4669
111	9	4625
112	9	4661
113	9	4629
114	9	4599
115	9	4587
116	9	4585
117	9	4581
118	9	4591
119	9	4585
120	9	4591
121	9	4593
1	10	5105
2	10	4973
3	10	4843
4	10	4765
5	10	4743
6	10	4783
7	10	4757
8	10	4843
9	10	4889
10	10	4919
11	10	4899
12	10	4879
13	10	4829
14	10	4793
15	10	4761
16	10	4777
17	10	4677
18	10	4593
19	10	4571
20	10	4539
21	10	4513
22	10	4505
23	10	4523
24	10	4557
25	10	4609
26	10	4681
27	10	4795
28	10	4817
29	10	4711
30	10	4673
31	10	4659
32	10	4633
33	10	4603
34	10	4573
35	10	4545
36	10	4533
37	10	4555
38	10	4613
39	10	4565
40	10	4605
41	10	4747
42	10	4853
43	10	4923
44	10	5011
45	10	4903
46	10	4855
47	10	4915
48	10	4947
49	10	4967
50	10	4955
51	10	4963
52	10	4807
53	10	4617
54	10	4499
55	10	4437
56	10	4427
57	10	4425
58	10	4425
59	10	4425
60	10	4423
61	10	4429
62	10	4443
63	10	4457
64	10	4469
65	10	4475
66	10	4443
67	10	4449
68	10	4473
69	10	4501
70	10	4527
71	10	4573
72	10	4589
73	10	4583
74	10	4605
75	10	4629
76	10	4641
77	10	4623
78	10	4639
79	10	4653
80	10	4671
81	10	4651
82	10	4617
83	10	4597
84	10	4577
85	10	4565
86	10	4585
87	10	4617
88	10	4657
89	10	4703
90	10	4789
91	10	4817
92	10	4829
93	10	5023
94	10	4989
95	10	5121
96	10	5315
97	10	5155
98	10	5053
99	10	4905
100	10	4759
101	10	4697
102	10	4669
103	10	4657
104	10	4663
105	10	4691
106	10	4727
107	10	4721
108	10	4699
109	10	4663
110	10	4631
111	10	4631
112	10	4629
113	10	4611
114	10	4603
115	10	4599
116	10	4597
117	10	4599
118	10	4603
119	10	4611
120	10	4613
121	10	4623
1	11	4799
2	11	4753
3	11	4713
4	11	4681
5	11	4785
6	11	4809
7	11	4705
8	11	4773
9	11	4801
10	11	4791
11	11	4837
12	11	4879
13	11	4831
14	11	4811
15	11	4787
16	11	4689
17	11	4615
18	11	4567
19	11	4545
20	11	4529
21	11	4509
22	11	4493
23	11	4495
24	11	4539
25	11	4615
26	11	4671
27	11	4697
28	11	4677
29	11	4685
30	11	4729
31	11	4759
32	11	4693
33	11	4651
34	11	4595
35	11	4559
36	11	4539
37	11	4547
38	11	4605
39	11	4613
40	11	4609
41	11	4693
42	11	4927
43	11	5183
44	11	5151
45	11	5033
46	11	5037
47	11	5019
48	11	4923
49	11	4869
50	11	4813
51	11	4743
52	11	4609
53	11	4519
54	11	4471
55	11	4437
56	11	4429
57	11	4427
58	11	4425
59	11	4429
60	11	4435
61	11	4449
62	11	4461
63	11	4453
64	11	4457
65	11	4445
66	11	4447
67	11	4465
68	11	4513
69	11	4565
70	11	4607
71	11	4581
72	11	4579
73	11	4603
74	11	4631
75	11	4661
76	11	4681
77	11	4701
78	11	4745
79	11	4713
80	11	4751
81	11	4803
82	11	4725
83	11	4637
84	11	4611
85	11	4619
86	11	4625
87	11	4667
88	11	4743
89	11	4769
90	11	4781
91	11	4825
92	11	4859
93	11	5061
94	11	5137
95	11	5233
96	11	5321
97	11	5343
98	11	5231
99	11	5103
100	11	4899
101	11	4751
102	11	4701
103	11	4681
104	11	4667
105	11	4661
106	11	4665
107	11	4645
108	11	4631
109	11	4621
110	11	4623
111	11	4643
112	11	4647
113	11	4635
114	11	4643
115	11	4649
116	11	4637
117	11	4625
118	11	4633
119	11	4647
120	11	4643
121	11	4647
1	12	4639
2	12	4627
3	12	4621
4	12	4629
5	12	4665
6	12	4671
7	12	4659
8	12	4703
9	12	4685
10	12	4683
11	12	4689
12	12	4661
13	12	4649
14	12	4667
15	12	4661
16	12	4619
17	12	4583
18	12	4539
19	12	4527
20	12	4517
21	12	4501
22	12	4483
23	12	4479
24	12	4511
25	12	4573
26	12	4691
27	12	4755
28	12	4671
29	12	4665
30	12	4731
31	12	4801
32	12	4849
33	12	4745
34	12	4629
35	12	4611
36	12	4551
37	12	4543
38	12	4573
39	12	4625
40	12	4617
41	12	4683
42	12	4853
43	12	5011
44	12	5009
45	12	5031
46	12	4927
47	12	4875
48	12	4805
49	12	4795
50	12	4753
51	12	4623
52	12	4479
53	12	4463
54	12	4447
55	12	4437
56	12	4431
57	12	4427
58	12	4431
59	12	4451
60	12	4473
61	12	4503
62	12	4481
63	12	4451
64	12	4445
65	12	4447
66	12	4471
67	12	4495
68	12	4561
69	12	4643
70	12	4625
71	12	4599
72	12	4609
73	12	4649
74	12	4651
75	12	4679
76	12	4709
77	12	4715
78	12	4739
79	12	4739
80	12	4809
81	12	4729
82	12	4679
83	12	4683
84	12	4755
85	12	4851
86	12	4783
87	12	4765
88	12	4857
89	12	4869
90	12	4893
91	12	4933
92	12	4895
93	12	4881
94	12	4955
95	12	5063
96	12	5069
97	12	5337
98	12	5225
99	12	5209
100	12	5095
101	12	4787
102	12	4731
103	12	4697
104	12	4679
105	12	4659
106	12	4639
107	12	4627
108	12	4621
109	12	4619
110	12	4631
111	12	4659
112	12	4675
113	12	4699
114	12	4723
115	12	4679
116	12	4651
117	12	4645
118	12	4661
119	12	4685
120	12	4683
121	12	4689
1	13	4563
2	13	4569
3	13	4575
4	13	4587
5	13	4595
6	13	4615
7	13	4629
8	13	4639
9	13	4621
10	13	4629
11	13	4625
12	13	4595
13	13	4587
14	13	4605
15	13	4587
16	13	4553
17	13	4531
18	13	4511
19	13	4503
20	13	4499
21	13	4485
22	13	4473
23	13	4471
24	13	4479
25	13	4529
26	13	4641
27	13	4659
28	13	4619
29	13	4637
30	13	4703
31	13	4775
32	13	4819
33	13	4747
34	13	4675
35	13	4681
36	13	4553
37	13	4565
38	13	4579
39	13	4669
40	13	4661
41	13	4665
42	13	4737
43	13	4813
44	13	5023
45	13	4985
46	13	4889
47	13	4865
48	13	4845
49	13	4755
50	13	4621
51	13	4507
52	13	4469
53	13	4461
54	13	4457
55	13	4463
56	13	4453
57	13	4453
58	13	4457
59	13	4531
60	13	4581
61	13	4503
62	13	4473
63	13	4461
64	13	4449
65	13	4471
66	13	4573
67	13	4625
68	13	4717
69	13	4717
70	13	4675
71	13	4695
72	13	4723
73	13	4727
74	13	4715
75	13	4743
76	13	4759
77	13	4745
78	13	4789
79	13	4859
80	13	4811
81	13	4727
82	13	4735
83	13	4751
84	13	4745
85	13	4803
86	13	4841
87	13	4821
88	13	4967
89	13	5043
90	13	5093
91	13	5091
92	13	5057
93	13	5031
94	13	5001
95	13	4987
96	13	4985
97	13	5053
98	13	5197
99	13	5053
100	13	4929
101	13	4809
102	13	4745
103	13	4709
104	13	4683
105	13	4659
106	13	4637
107	13	4627
108	13	4625
109	13	4623
110	13	4641
111	13	4675
112	13	4711
113	13	4727
114	13	4709
115	13	4693
116	13	4677
117	13	4673
118	13	4709
119	13	4741
120	13	4747
121	13	4747
1	14	4505
2	14	4519
3	14	4535
4	14	4549
5	14	4567
6	14	4589
7	14	4603
8	14	4603
9	14	4601
10	14	4593
11	14	4581
12	14	4557
13	14	4555
14	14	4565
15	14	4535
16	14	4501
17	14	4487
18	14	4479
19	14	4477
20	14	4477
21	14	4471
22	14	4467
23	14	4469
24	14	4469
25	14	4483
26	14	4519
27	14	4547
28	14	4573
29	14	4603
30	14	4597
31	14	4645
32	14	4719
33	14	4709
34	14	4655
35	14	4583
36	14	4547
37	14	4593
38	14	4623
39	14	4623
40	14	4657
41	14	4683
42	14	4737
43	14	4799
44	14	4887
45	14	4885
46	14	4851
47	14	4809
48	14	4715
49	14	4611
50	14	4533
51	14	4505
52	14	4527
53	14	4509
54	14	4515
55	14	4537
56	14	4523
57	14	4561
58	14	4623
59	14	4677
60	14	4575
61	14	4509
62	14	4509
63	14	4499
64	14	4481
65	14	4545
66	14	4897
67	14	4865
68	14	4803
69	14	4841
70	14	4889
71	14	4967
72	14	4959
73	14	4875
74	14	4881
75	14	4949
76	14	4843
77	14	4785
78	14	4823
79	14	4775
80	14	4771
81	14	4797
82	14	4855
83	14	4883
84	14	4839
85	14	4811
86	14	4793
87	14	4805
88	14	4847
89	14	4909
90	14	4939
91	14	4919
92	14	4945
93	14	5017
94	14	4975
95	14	4925
96	14	4937
97	14	4919
98	14	4895
99	14	4947
100	14	4941
101	14	4831
102	14	4803
103	14	4713
104	14	4669
105	14	4651
106	14	4635
107	14	4631
108	14	4629
109	14	4639
110	14	4663
111	14	4701
112	14	4745
113	14	4775
114	14	4775
115	14	4757
116	14	4731
117	14	4719
118	14	4791
119	14	4867
120	14	4897
121	14	4877
1	15	4489
2	15	4505
3	15	4521
4	15	4541
5	15	4567
6	15	4633
7	15	4667
8	15	4699
9	15	4763
10	15	4809
11	15	4783
12	15	4693
13	15	4635
14	15	4593
15	15	4545
16	15	4509
17	15	4495
18	15	4491
19	15	4477
20	15	4469
21	15	4467
22	15	4467
23	15	4467
24	15	4471
25	15	4481
26	15	4501
27	15	4523
28	15	4533
29	15	4539
30	15	4557
31	15	4587
32	15	4645
33	15	4723
34	15	4633
35	15	4561
36	15	4549
37	15	4593
38	15	4657
39	15	4625
40	15	4665
41	15	4703
42	15	4745
43	15	4805
44	15	4817
45	15	4753
46	15	4713
47	15	4621
48	15	4553
49	15	4517
50	15	4521
51	15	4575
52	15	4575
53	15	4575
54	15	4625
55	15	4603
56	15	4691
57	15	4791
58	15	4767
59	15	4735
60	15	4613
61	15	4545
62	15	4549
63	15	4539
64	15	4541
65	15	4665
66	15	5069
67	15	5005
68	15	4907
69	15	5027
70	15	5143
71	15	5159
72	15	5033
73	15	4977
74	15	5093
75	15	5081
76	15	4849
77	15	4815
78	15	4863
79	15	4789
80	15	4811
81	15	4855
82	15	4931
83	15	5007
84	15	4951
85	15	4865
86	15	4783
87	15	4771
88	15	4781
89	15	4789
90	15	4795
91	15	4813
92	15	4829
93	15	4861
94	15	4853
95	15	4905
96	15	4915
97	15	4955
98	15	4855
99	15	4831
100	15	4811
101	15	4793
102	15	4879
103	15	4747
104	15	4671
105	15	4645
106	15	4635
107	15	4633
108	15	4637
109	15	4657
110	15	4687
111	15	4731
112	15	4781
113	15	4829
114	15	4855
115	15	4847
116	15	4797
117	15	4749
118	15	4815
119	15	4929
120	15	4955
121	15	4899
1	16	4501
2	16	4621
3	16	4637
4	16	4653
5	16	4783
6	16	4945
7	16	5099
8	16	5159
9	16	5165
10	16	5033
11	16	4991
12	16	4897
13	16	4719
14	16	4613
15	16	4567
16	16	4563
17	16	4521
18	16	4519
19	16	4495
20	16	4481
21	16	4469
22	16	4467
23	16	4469
24	16	4475
25	16	4483
26	16	4491
27	16	4505
28	16	4515
29	16	4519
30	16	4533
31	16	4555
32	16	4673
33	16	4629
34	16	4563
35	16	4583
36	16	4577
37	16	4589
38	16	4681
39	16	4623
40	16	4667
41	16	4695
42	16	4799
43	16	4821
44	16	4791
45	16	4651
46	16	4545
47	16	4513
48	16	4567
49	16	4599
50	16	4583
51	16	4603
52	16	4627
53	16	4737
54	16	4749
55	16	4679
56	16	4795
57	16	4909
58	16	4905
59	16	4871
60	16	4749
61	16	4635
62	16	4597
63	16	4599
64	16	4623
65	16	4831
66	16	5055
67	16	4985
68	16	4965
69	16	5109
70	16	5175
71	16	5155
72	16	5067
73	16	5077
74	16	5169
75	16	4999
76	16	4859
77	16	4869
78	16	4909
79	16	4891
80	16	4967
81	16	5029
82	16	5189
83	16	5203
84	16	5117
85	16	4961
86	16	4811
87	16	4765
88	16	4745
89	16	4737
90	16	4741
91	16	4751
92	16	4755
93	16	4763
94	16	4779
95	16	4785
96	16	4855
97	16	5001
98	16	4951
99	16	4933
100	16	4907
101	16	4851
102	16	4815
103	16	4721
104	16	4675
105	16	4647
106	16	4639
107	16	4639
108	16	4655
109	16	4681
110	16	4715
111	16	4771
112	16	4841
113	16	4895
114	16	4941
115	16	4963
116	16	4901
117	16	4803
118	16	4807
119	16	4963
120	16	4949
121	16	4863
1	17	4703
2	17	5073
3	17	5107
4	17	4999
5	17	5119
6	17	5229
7	17	5317
8	17	5237
9	17	5199
10	17	5177
11	17	5003
12	17	4867
13	17	4735
14	17	4633
15	17	4695
16	17	4577
17	17	4545
18	17	4593
19	17	4595
20	17	4531
21	17	4501
22	17	4489
23	17	4489
24	17	4493
25	17	4495
26	17	4501
27	17	4503
28	17	4509
29	17	4515
30	17	4521
31	17	4525
32	17	4537
33	17	4531
34	17	4547
35	17	4633
36	17	4641
37	17	4665
38	17	4609
39	17	4585
40	17	4611
41	17	4665
42	17	4731
43	17	4723
44	17	4599
45	17	4553
46	17	4549
47	17	4597
48	17	4701
49	17	4761
50	17	4689
51	17	4733
52	17	4703
53	17	4793
54	17	4889
55	17	4769
56	17	4815
57	17	4909
58	17	4931
59	17	4955
60	17	4819
61	17	4675
62	17	4667
63	17	4693
64	17	4731
